为什么我家里的1.5.1版本无法升级到1.5.2？,你在EgretEngine的第一个界面开启社区体验版，再点击检查更新就行了,,
wing里增加的资源和exml文件在vs里看不见,因为VS不是以文件夹来管理项目的，所以需要多一层的操作。我们也正在做改进。,,
Texture.getPixel32() 到底能不能用？,RenderTexture可以使用这个方法，Texture暂时不能使用,,
动画（例如gif格式的动画）怎么写入游戏代码中,http://bbs.egret-labs.org/forum.php?mod=viewthread&tid=2718,,
vs2013编译报错,https://visualstudiogallery.msdn.microsoft.com/955e0262-0858-40c9-ab5a-1acc680e9bfd,,
greensock中的endArray怎么不好使,null,,
如何获得图片的key值，进行判断，从而换不同的图片,第一个参数，不要传texture，传字符串进去，把字符串记下来，然后之后判断+更换,,
egret发布h5游戏后，手机用微信或浏览器打开，掉帧很厉害,http://bbs.egret-labs.org/forum.php?mod=viewthread&tid=2969,,
请问怎么做图片忽大忽小的效果,使用egret.Timer，改变图片scale,,
如何退出服务器,ctrl  + c  组合键 就可以退出啦,,
websocket怎么发送中文字符？,只能发 字符串。。  而且是 utf-8 格式的， 有乱码看看你的浏览器编码是不是没对上。,,
关于微信的问题,具体看你手机，不同手机分辨率是不一样的，开发者可以看下我的签名，有惊喜,,
怎么画扇形,http://www.cnblogs.com/xxcainiao/archive/2009/07/30/1535194.html,,
ProgressBar 属性设置问题,http://bbs.egret-labs.org/forum.php?mod=viewthread&tid=102,,
设置PopUpManager的modalAlpha,到qq群里直接,,
"Egret可以做类似网站的客户端的App,有多场景的概念没?",可能在别的语言里面，场景是实际的类，但在Egret里面场景就是个概念，Egret的显示控制是通过显示列表实现的，了解了显示列表机制，自己是很容易实现场景的功能的,,
关于List的问题,请参照GUIExample相关demo,,
如何动态的修改Skin皮肤里的资源,具体的实现方法请查看Button中icon的实现。,,
stopImmediatePropagation没有效果,请监听TouchEvent.TOUCH_END事件来阻止冒泡，而不是监听TouchEvent.TAP,,
Lsit列表显示调整,"list 绑定的数据源 ArrayCollection.moveItemAt(oldIndex,newIndex)",,
怎么生成、读取json文件,JSON.stringify(yourObject),,
IOS APP应用按Home键程序报错是什么问题？,这个已经解决了，请关闭吧，谢谢,,
现在egret的输入方法是什么？怎么用,我这么用的,,
egret里的TouchEvent问题,https://github.com/egret-labs/egret-game-library,,
音乐播放问题,用 audio对象的 currentTime。pause()时，记录currentTime，play()时，设置currentTime为pause记录的值。,,
关于动画缓动(Tween)过程中的侦听,帮顶,,
List自定义的Item中的按钮点击无效,建议逻辑什么的不要在ItemRenderer里面搞逻辑相关的东西。  ItemRenderer里面监听按钮点击，把事件派发出来。  在List的外部去做逻辑相关的处理。 通过event.target得到ItemRenderer。通过ItemRenderer得到里面的data。,,
关于xml的android支持,native暂时不支持XML，使用json数据吧,,
输入框问题,帮顶,,
请问eget中二维数组怎么定义？,http://bbs.egret-labs.org/thread-424-1-1.html 这篇帖子里面有相关二维数组写法,,
MoviceClip好像无法指定在某帧暂停,详情查看MovieClip.ts源代码,,
请问下H5游戏一般情况下玩一小时要多少流量呀？,流量要求和APP差不多的。只不过APP是把资源全部都打包然后给玩家一次性下载，而H5是分段下载，也不排除一次性下载，但大多数都是分阶段下载，所消耗的流量以游戏的资源大小有关，不过H5游戏有缓存，如果你玩H5游戏然后下次玩之前把缓存清除了那还是会重新下载，所以会感觉比APP更耗流量,,
egret的显示对象的rotation这个属性精度只能精确到1,那你改改引擎源码吧，NumberUtils这个类有sin和cos方法，改成用Math的对应方法算就好，这里需要先把角度值转成弧度值,,
调试官网提供的GUIExample例子出现错误，解决不了,你的EgretEngine版本是多少？ 要1.5.2以上,,
egret 支持拖动么？,支持,,
Egret-Android-support 1.5.0打包问题,请升级到egret android support 1.5.1,,
egret能自定义字体不？,http://bbs.egret-labs.org/forum.php?mod=viewthread&tid=90,,
请问一下有没有黑白格子的源码？,https://github.com/2386068693/Rect.git,,
问一个关于List的滑动滚轴的问题,打开src\skins\simple\ScrollerSkin.exml 删掉,,
进度条问题,跟Sprite没关系啊，你用后面的方法就是gui系统里的，传个参数不就行了,,
自定义exml皮肤，添加到容易报错。,自定义的组件是可以被addElement的，但是需要时组件。  所有的皮肤都是不可以被addElement的，每一个exml都是一个皮肤，不是组件，基类是Skin。  egret.gui.Button是组件，基类是SkinnableComponent。 所以Button可以被addElement，TestSkin则不可以。,,
MovieClip 点击,1.5.3之前是继承的DisplayObjectContainer，1.5.3是继承的DisplayObject。DisplayObject默认是关闭了toucEnabled的，打开即可,,
Tween动画，怎么从中心点开始,http://bbs.egret-labs.org/forum.php?mod=viewthread&tid=3862,,
UIAssert无法获取宽度，高度信息,GUI里面的组件如果不显式设置尺寸都是需要测量的，测量又是一个延迟验证的过程，再加上如果图片是远程还有一个异步获取的问题。在正常情况下，如果出现了要获取图片宽高的问题，请尝试能否使用自动布局解决你的需求。 如果你一定要获取宽高请参照下面代码：,,
使用p2引擎碰撞时事件如何产生,不行，就先用2点之间的距离来计算碰撞,,
egret图片置灰和滤镜问题,现在好像还不支持滤镜吧     最好换图     或者自己实现吧~,,
progress 无法执行的问题,"肯定不会执行啊，RES.addEventListener(RES.ResourceEvent.GROUP_PROGRESS,this.onProgress,this);是监听的资源加载过程，你屏蔽了加载的步骤RES.loadGroup(""x30"");  那永远也不会发生这个事件，自然也监听不到，progress肯定不会执行的",,
手机上响应TOUCH_MOVE事件延迟很大。,http://bbs.egret-labs.org/forum.php?mod=viewthread&tid=5588,,
做好一款游戏，打包发布到手机，背景音乐在手机上播放,你可以用不同手机试试看，h5音频支持不太好，开发者可以看看下面我的签名，有惊喜哦,,
怎么去编写图片旋转问题？,中心点用锚点0.5实现，旋转用Tween改变rotation属性,,
关于Tween实现原理,看源码,,
关于flash触摸返回当前被点击对象问题,这个和flash一样，添加touch事件，然后回调中获取event.target属性,,
求助，新手该看那方面的书来学习呀？,http://www.w3cschool.cn/,,
LIst具体内容显示,看GUIExample,,
shape的Touch事件,把shape的touchEnabled设为false，然后在容器里监听点击事件的坐标，根据点击坐标和shape做碰撞检测，这样对性能也不会有影响,,
WebStrom调试问题，看了其他帖子设置还是不会,build后面没有参数，删了就好了,,
displayObject旋转角度少于1度的问题,http://bbs.egret-labs.org/forum.php?mod=viewthread&tid=3082可以参考一下,,
movieClip怎么添加到SkinnableComponent上啊？,亲解决了，贴下解决方案吧，给以后有疑惑的人解惑！,,
Scroller问题,切换到源代码模式把Group改成DataGroup就行了,,
RES图片资源显示不了,这个问题我遇到过。新版本的不一样。大改有个监测机制。。当你用原生的main.ts中修改 不要删除加载失败，和加载中的 事件监听。大改就差不多了,,
求教Egret的瓦片地图怎么做？,帮顶不知道egret有没有专门的类，不行就只能手写了,,
[].map是什么意思？,因为egret本身用到了Array.map函数，有的浏览器可能会不支持这个函数，所以提前判断一下,,
Egret有单元测试么,这个目前不会放到git上开源的,,
egret添加svg,如果支持也是第三方库，因为移动浏览器对svg的处理能力目前实在是太低下了，稍微复杂一些就不行了。,,
movieclip设置anchorX，anchorY没有效果啊,已知的bug,,
关于Timer的stop问题,现在最新的master分支已经和flash保持一致了,,
EgretWing *.ts 文件打不开,代码编辑使用WebStorm或者其他IDE，现在EgretWing还没有IDE的功能，也许以后会有,,
话说什么是egret runtime？,我的理解就是封装在浏览器中的一个插件，能够高效的优化H5游戏性能，和我们开发没关系，只要知道支持egret Runtime的浏览器，玩H5游戏就会非常流畅！,,
[新手求问] 安卓里分辨率适配的问题。,横屏需要你在安卓工程里面设置一下，DesignSize在native_require.js中更改,,
Egret Runtime 发布时间,Egret Runtime是一款面向企业平台的插件，它不面向开发者或用户开放下载。所以，runtime的发布是依赖于具体整合runtime的平台更新时间而定的。,,
gui点透问题,可以把UIStage.touchEnabled设置为false应该就行了。,,
egret能区分设备类型吗？是安卓还是iphone,"navigator.userAgent.toLowerCase() 这个能得到详细的浏览器和设备信息,你得自己再判断",,
求助，egret引擎使用，声音在手机中播放不出来,要加载完这个声音。点击某个按钮以后，再播放,,
怎么在代码里面改变后来加的东西的层级关系,GUI体系里添加的东西比如是UIComponent或者他的子类。,,
谁有Egret读取JSSDK PHP 返回值的例子？,域名必须要备案,,
输入框问题,CSS确实不通，等高手解决吧,,
egret手机声音问题。,h5的声音兼容性好像不太好,,
新人求助！关于图片资源解析问题,用ps裁成小图片，再用TextureMerger打包就行了,,
Matrix的identity成员,_getMatrix 并非引擎对外暴露的接口。在Egret内部方法命名规则中，凡事带有下划线开头的均为引擎内部接口，请不要随意调用。,,
timer事件间隔对不同对象添加侦听，只有一个对象能添加？,如果楼主着急用，现在master分支已经解决这个问题了,,
关于文字颜色的问题,http://docs.egret-labs.org/jkdoc/manual-text-multiformat.html,,
游戏正常运行，但死活无法打包,开发者自己结贴：我找到原因了  用批处理编译没显示错误信息，用命令行编译就爆出错误信息了，改掉就好了,,
